Temperature - (Celsius), Year,Statistics, Country, ISO3,
25.7967,1999,Apr,Average, SUR,
25.7727,1999,May,Average, SUR,
25.7695,1999,Jun,Average, SUR,
25.5856,1999,Jul,Average, SUR,
25.8813,1999,Aug,Average, SUR,
26601,1999,Sep,Average, SUR,
26.1135,1999,Oct,Average, SUR,
27088,1999,Nov,Average, SUR,
26.3989,1999,Dec,Average, SUR,
24.8321,2000,Jan,Average, SUR,
24.6858,2000,Feb,Average, SUR,
25.2998,2000,Mar,Average, SUR,
25.5354,2000,Apr,Average, SUR,
25.7688,2000,May,Average, SUR,
25.6874,2000,Jun,Average, SUR,
25.6916,2000,Jul,Average, SUR,
26.6162,2000,Aug,Average, SUR,
26413,2000,Sep,Average, SUR,
26832,2000,Oct,Average, SUR,
26.5835,2000,Nov,Average, SUR,
25.7503,2000,Dec,Average, SUR,
24.9114,2001,Jan,Average, SUR,
24.9423,2001,Feb,Average, SUR,
25.6686,2001,Mar,Average, SUR,
26.1195,2001,Apr,Average, SUR,
26.1123,2001,May,Average, SUR,
26.0125,2001,Jun,Average, SUR,
25.8462,2001,Jul,Average, SUR,
26911,2001,Aug,Average, SUR,
26.6179,2001,Sep,Average, SUR,
27.0688,2001,Oct,Average, SUR,
27.0209,2001,Nov,Average, SUR,
26.6105,2001,Dec,Average, SUR,
25.4968,2002,Jan,Average, SUR,
25395,2002,Feb,Average, SUR,
26.0686,2002,Mar,Average, SUR,
25727,2002,Apr,Average, SUR,
25655,2002,May,Average, SUR,
25.5476,2002,Jun,Average, SUR,
25.9867,2002,Jul,Average, SUR,
26.3818,2002,Aug,Average, SUR,
26.5761,2002,Sep,Average, SUR,
27001,2002,Oct,Average, SUR,
26.4422,2002,Nov,Average, SUR,
25.8563,2002,Dec,Average, SUR,
25.8993,2003,Jan,Average, SUR,
25.6806,2003,Feb,Average, SUR,
26.1096,2003,Mar,Average, SUR,
26.5324,2003,Apr,Average, SUR,
25611,2003,May,Average, SUR,
26.1386,2003,Jun,Average, SUR,
26.0168,2003,Jul,Average, SUR,
26.7032,2003,Aug,Average, SUR,
26.9054,2003,Sep,Average, SUR,
27203,2003,Oct,Average, SUR,
26.8628,2003,Nov,Average, SUR,
26.3164,2003,Dec,Average, SUR,
25.7306,2004,Jan,Average, SUR,
25517,2004,Feb,Average, SUR,
25.7808,2004,Mar,Average, SUR,
26.0867,2004,Apr,Average, SUR,
25.7965,2004,May,Average, SUR,
25.8523,2004,Jun,Average, SUR,
25.6801,2004,Jul,Average, SUR,
26297,2004,Aug,Average, SUR,
26.7528,2004,Sep,Average, SUR,
27.2819,2004,Oct,Average, SUR,
27.3692,2004,Nov,Average, SUR,
26.5812,2004,Dec,Average, SUR,
26.0271,2005,Jan,Average, SUR,
26211,2005,Feb,Average, SUR,
26.4143,2005,Mar,Average, SUR,
26.1777,2005,Apr,Average, SUR,
26.1533,2005,May,Average, SUR,
26.8162,2005,Jun,Average, SUR,
26265,2005,Jul,Average, SUR,
26.5928,2005,Aug,Average, SUR,
27.2081,2005,Sep,Average, SUR,
27.4308,2005,Oct,Average, SUR,
27.1813,2005,Nov,Average, SUR,
25.9025,2005,Dec,Average, SUR,
25.2836,2006,Jan,Average, SUR,
25.8257,2006,Feb,Average, SUR,
26.2708,2006,Mar,Average, SUR,
26.3539,2006,Apr,Average, SUR,
25.9062,2006,May,Average, SUR,
25.7989,2006,Jun,Average, SUR,
26.1705,2006,Jul,Average, SUR,
26979,2006,Aug,Average, SUR,
26.93,2006,Sep,Average, SUR,
27.2346,2006,Oct,Average, SUR,
26.4495,2006,Nov,Average, SUR,
25.9381,2006,Dec,Average, SUR,
25.9674,2007,Jan,Average, SUR,
26.0716,2007,Feb,Average, SUR,
25.9911,2007,Mar,Average, SUR,
25.9345,2007,Apr,Average, SUR,
26.0319,2007,May,Average, SUR,
25.8759,2007,Jun,Average, SUR,
25.8263,2007,Jul,Average, SUR,
26.5006,2007,Aug,Average, SUR,
26.4967,2007,Sep,Average, SUR,
26.5833,2007,Oct,Average, SUR,
26.7661,2007,Nov,Average, SUR,
25422,2007,Dec,Average, SUR,
25.0258,2008,Jan,Average, SUR,
24.9166,2008,Feb,Average, SUR,
25.2883,2008,Mar,Average, SUR,
25.7943,2008,Apr,Average, SUR,
25.6831,2008,May,Average, SUR,
26.0093,2008,Jun,Average, SUR,
25.6329,2008,Jul,Average, SUR,
26.9909,2008,Aug,Average, SUR,
26.8854,2008,Sep,Average, SUR,
26.9185,2008,Oct,Average, SUR,
27039,2008,Nov,Average, SUR,
25675,2008,Dec,Average, SUR,
25.1969,2009,Jan,Average, SUR,
25.4498,2009,Feb,Average, SUR,
25.7485,2009,Mar,Average, SUR,
26.0584,2009,Apr,Average, SUR,
26.5716,2009,May,Average, SUR,
26.0896,2009,Jun,Average, SUR,
25999,2009,Jul,Average, SUR,
27.1631,2009,Aug,Average, SUR,
27.2476,2009,Sep,Average, SUR,
26.5743,2009,Oct,Average, SUR,
26.9399,2009,Nov,Average, SUR,
26.1173,2009,Dec,Average, SUR,
26.0521,2010,Jan,Average, SUR,
26.5671,2010,Feb,Average, SUR,
27.0848,2010,Mar,Average, SUR,
26.6459,2010,Apr,Average, SUR,
26.1633,2010,May,Average, SUR,
26.5814,2010,Jun,Average, SUR,
26.0278,2010,Jul,Average, SUR,
26.5969,2010,Aug,Average, SUR,
26.9521,2010,Sep,Average, SUR,
27.3298,2010,Oct,Average, SUR,
26.8765,2010,Nov,Average, SUR,
25.8466,2010,Dec,Average, SUR,
25.4502,2011,Jan,Average, SUR,
25.1209,2011,Feb,Average, SUR,
25.1185,2011,Mar,Average, SUR,
25.9232,2011,Apr,Average, SUR,
26.1789,2011,May,Average, SUR,
26.3601,2011,Jun,Average, SUR,
26.1134,2011,Jul,Average, SUR,
26.8539,2011,Aug,Average, SUR,
26.9463,2011,Sep,Average, SUR,
26.6855,2011,Oct,Average, SUR,
26.2646,2011,Nov,Average, SUR,
25.96,2011,Dec,Average, SUR,
25.2124,2012,Jan,Average, SUR,
24.7297,2012,Feb,Average, SUR,
25.7182,2012,Mar,Average, SUR,
25.7544,2012,Apr,Average, SUR,
25.7648,2012,May,Average, SUR,
25741,2012,Jun,Average, SUR,
25.8938,2012,Jul,Average, SUR,
26616,2012,Aug,Average, SUR,
26.9619,2012,Sep,Average, SUR,
27.0614,2012,Oct,Average, SUR,
26.9225,2012,Nov,Average, SUR,
26104,2012,Dec,Average, SUR,
25.7668,2013,Jan,Average, SUR,
25.2233,2013,Feb,Average, SUR,
26.2445,2013,Mar,Average, SUR,
25.9196,2013,Apr,Average, SUR,
25.7533,2013,May,Average, SUR,
26.0614,2013,Jun,Average, SUR,
25.7717,2013,Jul,Average, SUR,
26.3601,2013,Aug,Average, SUR,
26.9105,2013,Sep,Average, SUR,
26.5437,2013,Oct,Average, SUR,
26.4041,2013,Nov,Average, SUR,
25.9098,2013,Dec,Average, SUR,
25113,2014,Jan,Average, SUR,
25.3796,2014,Feb,Average, SUR,
25.8744,2014,Mar,Average, SUR,
25.9462,2014,Apr,Average, SUR,
26.5489,2014,May,Average, SUR,
26.0026,2014,Jun,Average, SUR,
26106,2014,Jul,Average, SUR,
26.1545,2014,Aug,Average, SUR,
26.9368,2014,Sep,Average, SUR,
26.8933,2014,Oct,Average, SUR,
26.7424,2014,Nov,Average, SUR,
25923,2014,Dec,Average, SUR,
25.6418,2015,Jan,Average, SUR,
25.3402,2015,Feb,Average, SUR,
25.4969,2015,Mar,Average, SUR,
25.9043,2015,Apr,Average, SUR,
25.9016,2015,May,Average, SUR,
26.5747,2015,Jun,Average, SUR,
26.1743,2015,Jul,Average, SUR,
26.7126,2015,Aug,Average, SUR,
27.5464,2015,Sep,Average, SUR,
27.9515,2015,Oct,Average, SUR,
27.2881,2015,Nov,Average, SUR,
26.6739,2015,Dec,Average, SUR,
25573,2016,Jan,Average, SUR,
25.3688,2016,Feb,Average, SUR,
26.2009,2016,Mar,Average, SUR,
26.1518,2016,Apr,Average, SUR,
26523,2016,May,Average, SUR,
25.9325,2016,Jun,Average, SUR,
26.4129,2016,Jul,Average, SUR,
26.8089,2016,Aug,Average, SUR,
27.0322,2016,Sep,Average, SUR,
27.4818,2016,Oct,Average, SUR,
27.3097,2016,Nov,Average, SUR,
26.0358,2016,Dec,Average, SUR,
23.9165,1991,Jan,Average, SWZ,
23.8102,1991,Feb,Average, SWZ,
22.3186,1991,Mar,Average, SWZ,
20.2282,1991,Apr,Average, SWZ,
18.2703,1991,May,Average, SWZ,
15.7595,1991,Jun,Average, SWZ,
15.5043,1991,Jul,Average, SWZ,
17.4518,1991,Aug,Average, SWZ,
19.8167,1991,Sep,Average, SWZ,
21.1173,1991,Oct,Average, SWZ,
22.1103,1991,Nov,Average, SWZ,
22.4236,1991,Dec,Average, SWZ,
24.6706,1992,Jan,Average, SWZ,
25.4938,1992,Feb,Average, SWZ,
23.6152,1992,Mar,Average, SWZ,
22451,1992,Apr,Average, SWZ,
18.4675,1992,May,Average, SWZ,
15.8673,1992,Jun,Average, SWZ,
15914,1992,Jul,Average, SWZ,
16.2216,1992,Aug,Average, SWZ,
21.4669,1992,Sep,Average, SWZ,
21.7786,1992,Oct,Average, SWZ,
21.5553,1992,Nov,Average, SWZ,
24.0378,1992,Dec,Average, SWZ,
24.4659,1993,Jan,Average, SWZ,
23689,1993,Feb,Average, SWZ,
22.4813,1993,Mar,Average, SWZ,
21.0207,1993,Apr,Average, SWZ,
19.5877,1993,May,Average, SWZ,
15.7127,1993,Jun,Average, SWZ,
16.8853,1993,Jul,Average, SWZ,
17.3049,1993,Aug,Average, SWZ,
20.9723,1993,Sep,Average, SWZ,
20.9139,1993,Oct,Average, SWZ,
20.9476,1993,Nov,Average, SWZ,
23.3378,1993,Dec,Average, SWZ,
22.8648,1994,Jan,Average, SWZ,
22.8767,1994,Feb,Average, SWZ,
22.7555,1994,Mar,Average, SWZ,
20.5867,1994,Apr,Average, SWZ,
17888,1994,May,Average, SWZ,
14.6566,1994,Jun,Average, SWZ,
13.9977,1994,Jul,Average, SWZ,
16.5791,1994,Aug,Average, SWZ,
19.4488,1994,Sep,Average, SWZ,
19057,1994,Oct,Average, SWZ,
21945,1994,Nov,Average, SWZ,
23.3262,1994,Dec,Average, SWZ,
24435,1995,Jan,Average, SWZ,
24.6971,1995,Feb,Average, SWZ,
22.8265,1995,Mar,Average, SWZ,
20.0527,1995,Apr,Average, SWZ,
17.6331,1995,May,Average, SWZ,
15.0603,1995,Jun,Average, SWZ,
15.6296,1995,Jul,Average, SWZ,
17.7389,1995,Aug,Average, SWZ,
20.3005,1995,Sep,Average, SWZ,
21.3248,1995,Oct,Average, SWZ,
21.8479,1995,Nov,Average, SWZ,
21.8571,1995,Dec,Average, SWZ,
23.4953,1996,Jan,Average, SWZ,
23.0742,1996,Feb,Average, SWZ,
21.6935,1996,Mar,Average, SWZ,
19.2483,1996,Apr,Average, SWZ,
17.8163,1996,May,Average, SWZ,
15.6642,1996,Jun,Average, SWZ,
14.1368,1996,Jul,Average, SWZ,
16.4824,1996,Aug,Average, SWZ,
19.5874,1996,Sep,Average, SWZ,
21.3378,1996,Oct,Average, SWZ,
21.5311,1996,Nov,Average, SWZ,
23.3988,1996,Dec,Average, SWZ,
23.7766,1997,Jan,Average, SWZ,
23.9377,1997,Feb,Average, SWZ,
21.9582,1997,Mar,Average, SWZ,
19.0514,1997,Apr,Average, SWZ,
16.6266,1997,May,Average, SWZ,
15.6474,1997,Jun,Average, SWZ,
15599,1997,Jul,Average, SWZ,
17.9826,1997,Aug,Average, SWZ,
19.5274,1997,Sep,Average, SWZ,
19.9075,1997,Oct,Average, SWZ,
21.5879,1997,Nov,Average, SWZ,
23.5422,1997,Dec,Average, SWZ,
23.7943,1998,Jan,Average, SWZ,
24.2722,1998,Feb,Average, SWZ,
24.1685,1998,Mar,Average, SWZ,
21.9376,1998,Apr,Average, SWZ,
18.2486,1998,May,Average, SWZ,
16.5938,1998,Jun,Average, SWZ,
16.4128,1998,Jul,Average, SWZ,
17.1466,1998,Aug,Average, SWZ,
19.9929,1998,Sep,Average, SWZ,
20.3897,1998,Oct,Average, SWZ,
21.7,1998,Nov,Average, SWZ,
22.4332,1998,Dec,Average, SWZ,
24.0475,1999,Jan,Average, SWZ,
23.9441,1999,Feb,Average, SWZ,
23.7098,1999,Mar,Average, SWZ,
21.4867,1999,Apr,Average, SWZ,
18.3763,1999,May,Average, SWZ,
16.0473,1999,Jun,Average, SWZ,
16.3322,1999,Jul,Average, SWZ,
17.4306,1999,Aug,Average, SWZ,
18.3362,1999,Sep,Average, SWZ,
19.7114,1999,Oct,Average, SWZ,
22.7276,1999,Nov,Average, SWZ,
23.2252,1999,Dec,Average, SWZ,
22.1097,2000,Jan,Average, SWZ,
23.1104,2000,Feb,Average, SWZ,
22.7931,2000,Mar,Average, SWZ,
19.3223,2000,Apr,Average, SWZ,
16.4004,2000,May,Average, SWZ,
15821,2000,Jun,Average, SWZ,
14.6387,2000,Jul,Average, SWZ,
17.4746,2000,Aug,Average, SWZ,
18.6978,2000,Sep,Average, SWZ,
20.5443,2000,Oct,Average, SWZ,
20.7745,2000,Nov,Average, SWZ,
22.7535,2000,Dec,Average, SWZ,
23.9545,2001,Jan,Average, SWZ,
23.0696,2001,Feb,Average, SWZ,
22955,2001,Mar,Average, SWZ,
20.5698,2001,Apr,Average, SWZ,
17.8943,2001,May,Average, SWZ,
16.1195,2001,Jun,Average, SWZ,
14.9424,2001,Jul,Average, SWZ,
17.8812,2001,Aug,Average, SWZ,
18701,2001,Sep,Average, SWZ,
20.8614,2001,Oct,Average, SWZ,
21.1491,2001,Nov,Average, SWZ,
22.6693,2001,Dec,Average, SWZ,
23.7854,2002,Jan,Average, SWZ,
23.32,2002,Feb,Average, SWZ,
23.3169,2002,Mar,Average, SWZ,
21.6281,2002,Apr,Average, SWZ,
18.1802,2002,May,Average, SWZ,
15.2129,2002,Jun,Average, SWZ,
15049,2002,Jul,Average, SWZ,
18077,2002,Aug,Average, SWZ,
19084,2002,Sep,Average, SWZ,
20.9514,2002,Oct,Average, SWZ,
21.2898,2002,Nov,Average, SWZ,
23.1665,2002,Dec,Average, SWZ,
24.6049,2003,Jan,Average, SWZ,
24.9029,2003,Feb,Average, SWZ,
23.5184,2003,Mar,Average, SWZ,
22.1281,2003,Apr,Average, SWZ,
18.2463,2003,May,Average, SWZ,
15.4799,2003,Jun,Average, SWZ,
15.1906,2003,Jul,Average, SWZ,
16.3666,2003,Aug,Average, SWZ,
19.2668,2003,Sep,Average, SWZ,
21268,2003,Oct,Average, SWZ,
22.5237,2003,Nov,Average, SWZ,
24.1513,2003,Dec,Average, SWZ,
23.5234,2004,Jan,Average, SWZ,
24.0956,2004,Feb,Average, SWZ,
22.7383,2004,Mar,Average, SWZ,
21.1646,2004,Apr,Average, SWZ,
18.5342,2004,May,Average, SWZ,
15598,2004,Jun,Average, SWZ,
15.0368,2004,Jul,Average, SWZ,
18.7525,2004,Aug,Average, SWZ,
18.4331,2004,Sep,Average, SWZ,
21.2488,2004,Oct,Average, SWZ,
23.9774,2004,Nov,Average, SWZ,
24.0838,2004,Dec,Average, SWZ,
24.4038,2005,Jan,Average, SWZ,
24.7329,2005,Feb,Average, SWZ,
22.5128,2005,Mar,Average, SWZ,
20.5269,2005,Apr,Average, SWZ,
18975,2005,May,Average, SWZ,
17.1175,2005,Jun,Average, SWZ,
16.4696,2005,Jul,Average, SWZ,
19031,2005,Aug,Average, SWZ,
20.8657,2005,Sep,Average, SWZ,
22.0165,2005,Oct,Average, SWZ,
22.7389,2005,Nov,Average, SWZ,
22.7247,2005,Dec,Average, SWZ,
24.1806,2006,Jan,Average, SWZ,
24.1368,2006,Feb,Average, SWZ,
21.7968,2006,Mar,Average, SWZ,
20.4454,2006,Apr,Average, SWZ,
16.6801,2006,May,Average, SWZ,
15.5294,2006,Jun,Average, SWZ,
16.7421,2006,Jul,Average, SWZ,
16.7311,2006,Aug,Average, SWZ,
18.9807,2006,Sep,Average, SWZ,
21.6974,2006,Oct,Average, SWZ,
22.1717,2006,Nov,Average, SWZ,
24.3021,2006,Dec,Average, SWZ,
24.1718,2007,Jan,Average, SWZ,
25.03,2007,Feb,Average, SWZ,
23.6159,2007,Mar,Average, SWZ,
21389,2007,Apr,Average, SWZ,
18.0742,2007,May,Average, SWZ,
16.0668,2007,Jun,Average, SWZ,
15.4649,2007,Jul,Average, SWZ,
17.4618,2007,Aug,Average, SWZ,
20.8256,2007,Sep,Average, SWZ,
20.0071,2007,Oct,Average, SWZ,
21.9757,2007,Nov,Average, SWZ,
22.3283,2007,Dec,Average, SWZ,
23472,2008,Jan,Average, SWZ,
24.3066,2008,Feb,Average, SWZ,
22.7247,2008,Mar,Average, SWZ,
19.7049,2008,Apr,Average, SWZ,
19135,2008,May,Average, SWZ,
15929,2008,Jun,Average, SWZ,
16.3751,2008,Jul,Average, SWZ,
18.3679,2008,Aug,Average, SWZ,
19.6544,2008,Sep,Average, SWZ,
21.1429,2008,Oct,Average, SWZ,
22.3542,2008,Nov,Average, SWZ,
23.7175,2008,Dec,Average, SWZ,
24.2642,2009,Jan,Average, SWZ,
23.5973,2009,Feb,Average, SWZ,
22.3921,2009,Mar,Average, SWZ,
20.7111,2009,Apr,Average, SWZ,
18.5414,2009,May,Average, SWZ,
16.9068,2009,Jun,Average, SWZ,
15.1164,2009,Jul,Average, SWZ,
17.4102,2009,Aug,Average, SWZ,
20.3233,2009,Sep,Average, SWZ,
20.9119,2009,Oct,Average, SWZ,
20.8219,2009,Nov,Average, SWZ,
23.9861,2009,Dec,Average, SWZ,
24.3216,2010,Jan,Average, SWZ,
24.3405,2010,Feb,Average, SWZ,
23.5116,2010,Mar,Average, SWZ,
21.1907,2010,Apr,Average, SWZ,
19.3154,2010,May,Average, SWZ,
15.4809,2010,Jun,Average, SWZ,
16.1157,2010,Jul,Average, SWZ,
17.5281,2010,Aug,Average, SWZ,
20.5825,2010,Sep,Average, SWZ,
21.9221,2010,Oct,Average, SWZ,
22.7199,2010,Nov,Average, SWZ,
23.2914,2010,Dec,Average, SWZ,
23.4074,2011,Jan,Average, SWZ,
23.8257,2011,Feb,Average, SWZ,
24.3682,2011,Mar,Average, SWZ,
20.5383,2011,Apr,Average, SWZ,
19.0455,2011,May,Average, SWZ,
15.5576,2011,Jun,Average, SWZ,
14.9023,2011,Jul,Average, SWZ,
16679,2011,Aug,Average, SWZ,
20.4098,2011,Sep,Average, SWZ,
20.8189,2011,Oct,Average, SWZ,
22.1305,2011,Nov,Average, SWZ,
22.6852,2011,Dec,Average, SWZ,
24.7309,2012,Jan,Average, SWZ,
24.9718,2012,Feb,Average, SWZ,
23.3813,2012,Mar,Average, SWZ,
19.9171,2012,Apr,Average, SWZ,
18.9804,2012,May,Average, SWZ,
16.4466,2012,Jun,Average, SWZ,
16.5967,2012,Jul,Average, SWZ,
18.2064,2012,Aug,Average, SWZ,
18.8293,2012,Sep,Average, SWZ,
20856,2012,Oct,Average, SWZ,
21.9123,2012,Nov,Average, SWZ,
23.2932,2012,Dec,Average, SWZ,
24.1347,2013,Jan,Average, SWZ,
24.7366,2013,Feb,Average, SWZ,
23.4398,2013,Mar,Average, SWZ,
20.6286,2013,Apr,Average, SWZ,
18.5236,2013,May,Average, SWZ,
16.6022,2013,Jun,Average, SWZ,
16.2548,2013,Jul,Average, SWZ,
17.5414,2013,Aug,Average, SWZ,
20.3546,2013,Sep,Average, SWZ,
20.3581,2013,Oct,Average, SWZ,
22.0301,2013,Nov,Average, SWZ,
22.9491,2013,Dec,Average, SWZ,
24.5536,2014,Jan,Average, SWZ,
24.3528,2014,Feb,Average, SWZ,
23.0527,2014,Mar,Average, SWZ,
20.4909,2014,Apr,Average, SWZ,
19.1068,2014,May,Average, SWZ,
16.3291,2014,Jun,Average, SWZ,
15.8243,2014,Jul,Average, SWZ,
17989,2014,Aug,Average, SWZ,
20.5696,2014,Sep,Average, SWZ,
20.9904,2014,Oct,Average, SWZ,
21.3643,2014,Nov,Average, SWZ,
23.4088,2014,Dec,Average, SWZ,
24253,2015,Jan,Average, SWZ,
24.0522,2015,Feb,Average, SWZ,
23.6192,2015,Mar,Average, SWZ,
21.1271,2015,Apr,Average, SWZ,
19.9631,2015,May,Average, SWZ,
16.4965,2015,Jun,Average, SWZ,
16.8713,2015,Jul,Average, SWZ,
18191,2015,Aug,Average, SWZ,
19.76,2015,Sep,Average, SWZ,
22.5104,2015,Oct,Average, SWZ,
22.2671,2015,Nov,Average, SWZ,
24.9491,2015,Dec,Average, SWZ,
24.7847,2016,Jan,Average, SWZ,
25.4236,2016,Feb,Average, SWZ,
24.3737,2016,Mar,Average, SWZ,
21.8849,2016,Apr,Average, SWZ,
18.1755,2016,May,Average, SWZ,
16.7189,2016,Jun,Average, SWZ,
15.9825,2016,Jul,Average, SWZ,
17.9408,2016,Aug,Average, SWZ,
20.6649,2016,Sep,Average, SWZ,
21.6392,2016,Oct,Average, SWZ,
22.9173,2016,Nov,Average, SWZ,
24.5896,2016,Dec,Average, SWZ,
-6.1249,1991,Jan,Average, SWE,
-10528,1991,Feb,Average, SWE,
-3.3184,1991,Mar,Average, SWE,
1.44971,1991,Apr,Average, SWE,
5.12208,1991,May,Average, SWE,
9.66628,1991,Jun,Average, SWE,
14.7212,1991,Jul,Average, SWE,
13.6176,1991,Aug,Average, SWE,
7.15111,1991,Sep,Average, SWE,
2.76097,1991,Oct,Average, SWE,
-2.0358,1991,Nov,Average, SWE,
-3.7267,1991,Dec,Average, SWE,
-4.3689,1992,Jan,Average, SWE,
-3.9952,1992,Feb,Average, SWE,
-1.4821,1992,Mar,Average, SWE,
-0.9634,1992,Apr,Average, SWE,
8.57368,1992,May,Average, SWE,
13.8256,1992,Jun,Average, SWE,
12.9491,1992,Jul,Average, SWE,
11.4387,1992,Aug,Average, SWE,
8.34144,1992,Sep,Average, SWE,
-1.8297,1992,Oct,Average, SWE,
-4.4694,1992,Nov,Average, SWE,
-3.8075,1992,Dec,Average, SWE,
-6.0421,1993,Jan,Average, SWE,
-5.2819,1993,Feb,Average, SWE,
-3.2283,1993,Mar,Average, SWE,
1.17548,1993,Apr,Average, SWE,
8.18048,1993,May,Average, SWE,
9.38112,1993,Jun,Average, SWE,
13.2293,1993,Jul,Average, SWE,
10.9921,1993,Aug,Average, SWE,
5.6331,1993,Sep,Average, SWE,
0.83641,1993,Oct,Average, SWE,
-4.1986,1993,Nov,Average, SWE,
-8.1055,1993,Dec,Average, SWE,
-10661,1994,Jan,Average, SWE,
-12821,1994,Feb,Average, SWE,
-4.6115,1994,Mar,Average, SWE,
2.21106,1994,Apr,Average, SWE,
5.74836,1994,May,Average, SWE,
10.1479,1994,Jun,Average, SWE,
15.9955,1994,Jul,Average, SWE,
13.2346,1994,Aug,Average, SWE,
7.47303,1994,Sep,Average, SWE,
1.7321,1994,Oct,Average, SWE,
-3174,1994,Nov,Average, SWE,
-3.6257,1994,Dec,Average, SWE,
-7.4558,1995,Jan,Average, SWE,
-4.8861,1995,Feb,Average, SWE,
-2.6024,1995,Mar,Average, SWE,
-0.1262,1995,Apr,Average, SWE,
5.3011,1995,May,Average, SWE,
11.7979,1995,Jun,Average, SWE,
12.9997,1995,Jul,Average, SWE,
12.7739,1995,Aug,Average, SWE,
7.85703,1995,Sep,Average, SWE,
4.27226,1995,Oct,Average, SWE,
-5.2608,1995,Nov,Average, SWE,
-10445,1995,Dec,Average, SWE,
-8.0826,1996,Jan,Average, SWE,
-11491,1996,Feb,Average, SWE,
-4.9037,1996,Mar,Average, SWE,
0.86801,1996,Apr,Average, SWE,
4.63846,1996,May,Average, SWE,
10.8654,1996,Jun,Average, SWE,
12.5711,1996,Jul,Average, SWE,
14.8466,1996,Aug,Average, SWE,
7.09998,1996,Sep,Average, SWE,
3.91281,1996,Oct,Average, SWE,
-4.5051,1996,Nov,Average, SWE,
-9.0559,1996,Dec,Average, SWE,
-6.8836,1997,Jan,Average, SWE,
-6.2381,1997,Feb,Average, SWE,
-2.9392,1997,Mar,Average, SWE,
-1.0731,1997,Apr,Average, SWE,
5.16077,1997,May,Average, SWE,
12761,1997,Jun,Average, SWE,
15.9962,1997,Jul,Average, SWE,
15.1309,1997,Aug,Average, SWE,
9.1902,1997,Sep,Average, SWE,
1.15873,1997,Oct,Average, SWE,
-4.0421,1997,Nov,Average, SWE,
-6.2591,1997,Dec,Average, SWE,
-6.4121,1998,Jan,Average, SWE,
-6.4332,1998,Feb,Average, SWE,
-5.1941,1998,Mar,Average, SWE,
-0.4931,1998,Apr,Average, SWE,
6.50267,1998,May,Average, SWE,
10.5781,1998,Jun,Average, SWE,
13.5392,1998,Jul,Average, SWE,
11.2968,1998,Aug,Average, SWE,
8738,1998,Sep,Average, SWE,
2.48102,1998,Oct,Average, SWE,
-6.1213,1998,Nov,Average, SWE,
-6.8417,1998,Dec,Average, SWE,
-9.5527,1999,Jan,Average, SWE,
-8.4698,1999,Feb,Average, SWE,
-3.8368,1999,Mar,Average, SWE,
2.22107,1999,Apr,Average, SWE,
5.63715,1999,May,Average, SWE,
12.5032,1999,Jun,Average, SWE,
14.2857,1999,Jul,Average, SWE,
11.58,1999,Aug,Average, SWE,
10.5923,1999,Sep,Average, SWE,
3.39405,1999,Oct,Average, SWE,
0.22771,1999,Nov,Average, SWE,
-8.9592,1999,Dec,Average, SWE,
-5.9889,2000,Jan,Average, SWE,
-5.6501,2000,Feb,Average, SWE,
-3.5312,2000,Mar,Average, SWE,
1.90221,2000,Apr,Average, SWE,
8.08266,2000,May,Average, SWE,
10.7373,2000,Jun,Average, SWE,
13.3442,2000,Jul,Average, SWE,
12.1427,2000,Aug,Average, SWE,
8.09578,2000,Sep,Average, SWE,
5.92112,2000,Oct,Average, SWE,
0.66687,2000,Nov,Average, SWE,
-5.1919,2000,Dec,Average, SWE,
-6.2475,2001,Jan,Average, SWE,
-10177,2001,Feb,Average, SWE,
-6.9914,2001,Mar,Average, SWE,
0.89693,2001,Apr,Average, SWE,
6.41604,2001,May,Average, SWE,
11.7536,2001,Jun,Average, SWE,
14.6715,2001,Jul,Average, SWE,
12.7247,2001,Aug,Average, SWE,
8.74906,2001,Sep,Average, SWE,
4.46883,2001,Oct,Average, SWE,
-3.2543,2001,Nov,Average, SWE,
-8.6911,2001,Dec,Average, SWE,
-8.1517,2002,Jan,Average, SWE,
-4.9185,2002,Feb,Average, SWE,
-3.2538,2002,Mar,Average, SWE,
2.82877,2002,Apr,Average, SWE,
8.84255,2002,May,Average, SWE,
13.9805,2002,Jun,Average, SWE,
15.4166,2002,Jul,Average, SWE,
15.5771,2002,Aug,Average, SWE,
8.58399,2002,Sep,Average, SWE,
-0.4126,2002,Oct,Average, SWE,
-6.5819,2002,Nov,Average, SWE,
-10497,2002,Dec,Average, SWE,
-12014,2003,Jan,Average, SWE,
-7.0596,2003,Feb,Average, SWE,
-1.9608,2003,Mar,Average, SWE,
0.81071,2003,Apr,Average, SWE,
7.24585,2003,May,Average, SWE,
12.0475,2003,Jun,Average, SWE,
16.7854,2003,Jul,Average, SWE,
13.3668,2003,Aug,Average, SWE,
8.60455,2003,Sep,Average, SWE,
1.12014,2003,Oct,Average, SWE,
-2.1606,2003,Nov,Average, SWE,
-5.8714,2003,Dec,Average, SWE,
-10085,2004,Jan,Average, SWE,
-7.1633,2004,Feb,Average, SWE,
-3.1592,2004,Mar,Average, SWE,
2.7444,2004,Apr,Average, SWE,
7.2757,2004,May,Average, SWE,
10.8306,2004,Jun,Average, SWE,
13.8337,2004,Jul,Average, SWE,
13.8392,2004,Aug,Average, SWE,
8.98031,2004,Sep,Average, SWE,
2.99453,2004,Oct,Average, SWE,
-4.1149,2004,Nov,Average, SWE,
